incident_id,timestamp,corridor_id,emergency_type,num_junctions_total,num_junctions_cleared,corridor_length_km,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,preemption_success,background_congestion_index,emergency_vehicle_speed_kmph,response_time_sec,waiting_time_sec_other_traffic,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EMG300117,2025-12-17 10:28:16,Hosur_Rd,Ambulance,2,1,1.14,Weekday,False,Clear,False,0.0,False,True,0.55,45.6,83.1,46.7,0.09,0.207,0.983,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300118,2025-08-10 17:59:29,Sarjapur_Rd,Ambulance,4,3,1.8,Weekend,False,Clear,False,0.0,False,True,0.654,45.0,158.6,103.5,0.144,0.333,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300119,2025-11-30 22:32:00,Sarjapur_Rd,Ambulance,4,4,1.85,Weekend,False,Clear,False,0.0,False,True,0.165,55.4,131.5,80.2,0.15,0.346,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300120,2025-10-18 11:23:25,South_Loop,Fire Truck,5,4,2.53,Weekend,False,Rain,True,12.9,False,True,0.445,49.6,185.0,112.6,0.22,0.508,0.935,Fire truck priority active - full corridor signal preemption engaged
EMG300121,2025-10-15 09:52:04,Old_Airport_Rd,Police Escort,5,5,3.08,Weekday,False,Heavy Rain,True,34.2,False,True,1.0,46.2,248.5,267.0,0.268,0.618,0.921,Police escort priority active - rolling signal clearance along corridor
EMG300122,2025-03-14 17:40:32,Hosur_Rd,Ambulance,2,1,0.61,Weekday,True,Light Rain,True,0.9,False,True,1.0,39.7,60.1,88.5,0.055,0.128,0.857,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300123,2026-05-04 15:06:16,Central_Loop,Fire Truck,6,6,3.78,Weekday,False,Clear,False,0.0,False,True,0.198,50.1,279.0,156.8,0.321,0.742,0.979,Fire truck priority active - full corridor signal preemption engaged
EMG300124,2025-10-24 18:19:40,ORR_North,Ambulance,4,3,2.37,Weekday,False,Heavy Rain,True,25.4,False,True,1.0,41.5,205.0,141.8,0.219,0.507,0.899,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300125,2026-03-18 18:30:22,ORR_East,Ambulance,4,3,2.9,Weekday,False,Clear,False,0.0,False,True,0.919,51.5,213.1,155.2,0.251,0.58,0.969,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300126,2025-02-14 11:24:45,Central_Loop,Ambulance,6,5,3.46,Weekday,False,Clear,False,0.0,False,True,0.364,42.4,301.3,108.7,0.297,0.687,0.953,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300127,2025-12-29 16:56:48,Central_Loop,Police Escort,6,6,3.77,Weekday,False,Clear,False,0.0,False,True,0.727,41.1,319.3,250.6,0.324,0.748,0.951,Police escort priority active - rolling signal clearance along corridor
EMG300128,2025-07-11 11:47:03,Sarjapur_Rd,Ambulance,4,3,2.07,Weekday,False,Clear,False,0.0,False,True,0.229,49.5,158.9,77.1,0.177,0.409,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300129,2025-12-01 16:18:13,ORR_East,Fire Truck,4,3,2.42,Weekday,False,Clear,False,0.0,False,True,0.429,47.5,183.2,111.3,0.202,0.467,0.99,Fire truck priority active - full corridor signal preemption engaged
EMG300130,2026-01-18 18:50:43,Hosur_Rd,Ambulance,2,2,0.94,Weekend,False,Fog,False,0.0,False,True,0.658,44.6,84.4,88.0,0.081,0.187,0.966,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300131,2025-09-04 20:25:26,ORR_North,Ambulance,4,4,2.27,Weekday,False,Rain,True,18.0,False,True,0.706,42.6,189.1,143.6,0.223,0.515,0.919,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300132,2025-01-24 19:36:38,ORR_North,Ambulance,4,3,2.32,Weekday,False,Clear,False,0.0,False,False,0.904,25.1,412.1,101.9,0.253,0.584,0.857,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG300133,2025-06-14 19:50:54,Tumkur_Rd,Ambulance,3,3,1.27,Weekend,False,Clear,False,0.0,False,True,0.512,43.0,110.3,106.9,0.103,0.238,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300134,2025-10-22 16:40:48,Mysore_Rd,Police Escort,4,3,1.29,Weekday,True,Light Rain,True,6.8,False,True,0.938,42.2,119.2,137.4,0.132,0.305,0.878,Police escort priority active - rolling signal clearance along corridor
EMG300135,2026-03-17 14:52:33,South_Loop,Ambulance,5,4,2.62,Weekday,False,Clear,False,0.0,False,True,0.249,51.9,191.5,83.9,0.247,0.57,0.971,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300136,2025-12-06 19:40:09,Old_Airport_Rd,Fire Truck,5,4,2.55,Weekend,False,Fog,False,0.0,False,True,0.553,49.4,200.0,147.5,0.23,0.532,0.977,Fire truck priority active - full corridor signal preemption engaged
EMG300137,2026-02-19 17:41:34,Central_Loop,Ambulance,6,5,3.49,Weekday,False,Clear,False,0.0,False,True,0.882,42.4,283.8,211.7,0.303,0.7,0.978,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300138,2025-08-22 16:11:51,Tumkur_Rd,Police Escort,3,3,1.53,Weekday,False,Clear,False,0.0,False,True,0.437,34.6,179.9,99.7,0.127,0.293,0.962,Police escort priority active - rolling signal clearance along corridor
EMG300139,2025-08-09 10:16:24,South_Loop,Ambulance,5,4,1.89,Weekend,False,Clear,False,0.0,False,True,0.483,47.8,144.4,132.0,0.168,0.387,0.958,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300140,2025-08-29 15:59:14,Mysore_Rd,Fire Truck,4,3,2.58,Weekday,False,Clear,False,0.0,False,True,0.335,44.1,202.5,82.8,0.209,0.483,0.99,Fire truck priority active - full corridor signal preemption engaged
EMG300141,2026-05-08 13:24:09,Hosur_Rd,Police Escort,2,1,1.27,Weekday,False,Clear,False,0.0,False,True,0.069,41.7,99.4,36.2,0.088,0.204,0.99,Police escort priority active - rolling signal clearance along corridor
EMG300142,2026-03-21 14:28:47,ORR_East,Ambulance,4,4,2.6,Weekend,False,Clear,False,0.0,False,True,0.145,49.1,185.7,62.0,0.221,0.511,0.96,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300143,2026-03-19 17:07:13,Hosur_Rd,Ambulance,2,1,1.53,Weekday,True,Clear,False,0.0,False,True,0.998,43.1,126.2,87.5,0.127,0.293,0.939,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300144,2026-05-12 21:57:46,Central_Loop,Ambulance,6,6,2.54,Weekday,False,Clear,False,0.0,False,True,0.267,45.6,195.8,146.5,0.224,0.517,0.989,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300145,2025-09-26 21:52:25,ORR_North,Ambulance,4,3,1.62,Weekday,False,Heavy Rain,True,27.7,False,True,0.59,41.8,137.7,125.4,0.159,0.367,0.906,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300146,2026-05-19 12:00:50,Old_Airport_Rd,Ambulance,5,4,1.96,Weekday,False,Clear,False,0.0,False,True,0.217,44.1,155.8,102.1,0.169,0.391,0.949,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300147,2026-03-06 17:19:07,Sarjapur_Rd,Ambulance,4,3,1.76,Weekday,False,Clear,False,0.0,False,True,0.75,39.1,162.6,107.4,0.158,0.364,0.978,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300148,2025-06-24 12:03:04,Central_Loop,Fire Truck,6,5,4.2,Weekday,False,Light Rain,True,7.0,False,True,0.364,51.4,282.2,85.1,0.357,0.824,0.901,Fire truck priority active - full corridor signal preemption engaged
EMG300149,2025-04-29 19:15:27,Hosur_Rd,Ambulance,2,2,1.13,Weekday,False,Clear,False,0.0,False,True,0.914,49.7,80.6,93.1,0.114,0.262,0.973,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300150,2026-06-15 08:19:14,ORR_North,Ambulance,4,4,1.72,Weekday,False,Clear,False,0.0,False,True,0.895,45.6,137.9,164.3,0.148,0.341,0.945,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300151,2025-02-11 13:18:54,Old_Airport_Rd,Fire Truck,5,4,2.7,Weekday,False,Clear,False,0.0,False,True,0.086,41.5,225.6,89.8,0.232,0.535,0.981,Fire truck priority active - full corridor signal preemption engaged
EMG300152,2025-06-06 20:53:06,Mysore_Rd,Ambulance,4,4,2.29,Weekday,False,Clear,False,0.0,False,True,0.492,46.3,174.7,148.1,0.206,0.476,0.961,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300153,2025-01-04 20:15:58,ORR_East,Ambulance,4,3,2.88,Weekend,False,Clear,False,0.0,False,True,0.467,50.4,212.2,87.4,0.255,0.589,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300154,2025-12-18 12:00:11,Old_Airport_Rd,Ambulance,5,5,3.18,Weekday,False,Clear,False,0.0,False,True,0.254,42.6,264.4,76.1,0.276,0.639,0.986,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300155,2025-12-02 16:27:19,Mysore_Rd,Ambulance,4,4,2.51,Weekday,False,Clear,False,0.0,False,True,0.551,40.5,229.4,118.1,0.217,0.501,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300156,2025-08-02 20:19:41,Hosur_Rd,Ambulance,2,1,1.26,Weekend,False,Clear,False,0.0,False,True,0.409,44.4,105.1,39.4,0.105,0.242,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300157,2026-06-03 20:10:13,Hosur_Rd,Ambulance,2,1,0.93,Weekday,False,Clear,False,0.0,False,True,0.684,48.5,71.4,67.5,0.088,0.203,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300158,2025-06-20 20:56:20,Mysore_Rd,Fire Truck,4,3,2.71,Weekday,False,Rain,True,8.1,False,True,0.612,48.3,209.8,110.6,0.222,0.512,0.919,Fire truck priority active - full corridor signal preemption engaged
EMG300159,2025-01-01 16:57:15,Tumkur_Rd,Ambulance,3,2,1.64,Weekday,False,Fog,False,0.0,False,True,0.583,44.1,129.4,94.2,0.15,0.346,0.95,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300160,2025-08-25 19:52:51,Old_Airport_Rd,Ambulance,5,5,1.84,Weekday,False,Heavy Rain,True,46.2,False,True,0.973,42.2,152.4,138.6,0.161,0.373,0.91,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300161,2025-12-14 10:57:15,Tumkur_Rd,Ambulance,3,3,1.82,Weekend,False,Clear,False,0.0,False,True,0.295,52.2,129.9,67.2,0.149,0.343,0.958,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300162,2025-01-05 19:31:19,Old_Airport_Rd,Ambulance,5,4,2.53,Weekend,False,Clear,False,0.0,False,True,0.555,39.0,261.6,107.1,0.221,0.511,0.956,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300163,2026-06-06 19:53:38,South_Loop,Ambulance,5,4,3.01,Weekend,False,Rain,True,22.7,False,True,0.724,44.7,233.9,141.0,0.263,0.607,0.935,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300164,2025-06-20 19:48:29,ORR_East,Ambulance,4,4,1.67,Weekday,False,Rain,True,13.2,False,True,1.0,39.6,156.3,182.0,0.158,0.364,0.899,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300165,2026-05-07 12:10:22,Tumkur_Rd,Ambulance,3,2,1.8,Weekday,False,Light Rain,True,6.8,False,True,0.349,54.5,114.6,50.0,0.164,0.379,0.933,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300166,2025-04-17 17:29:39,Hosur_Rd,Ambulance,2,1,0.89,Weekday,False,Clear,False,0.0,False,True,0.888,39.9,77.7,67.2,0.079,0.183,0.948,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300167,2025-05-02 10:16:38,ORR_East,Ambulance,4,4,2.19,Weekday,True,Clear,False,0.0,False,True,0.912,48.8,168.1,228.7,0.208,0.481,0.91,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300168,2025-02-07 15:04:50,Mysore_Rd,Fire Truck,4,3,2.58,Weekday,False,Light Rain,True,2.1,False,True,0.337,46.6,193.0,76.2,0.219,0.507,0.912,Fire truck priority active - full corridor signal preemption engaged
EMG300169,2025-07-09 11:36:47,ORR_North,Fire Truck,4,3,2.22,Weekday,False,Heavy Rain,True,40.6,False,True,0.683,43.1,167.1,118.1,0.199,0.46,0.9,Fire truck priority active - full corridor signal preemption engaged
EMG300170,2026-01-26 22:24:03,Central_Loop,Ambulance,6,5,2.61,Weekday,True,Fog,False,0.0,False,True,0.409,45.0,207.2,148.9,0.233,0.537,0.899,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300171,2025-12-10 17:52:11,ORR_East,Police Escort,4,4,2.3,Weekday,False,Clear,False,0.0,False,True,0.892,48.5,166.0,194.9,0.202,0.466,0.966,Police escort priority active - rolling signal clearance along corridor
EMG300172,2026-01-12 06:26:14,ORR_East,Ambulance,4,4,2.23,Weekday,False,Clear,False,0.0,False,True,0.18,51.1,149.5,77.0,0.189,0.436,0.958,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300173,2025-05-28 18:03:57,ORR_North,Fire Truck,4,4,1.89,Weekday,False,Clear,False,0.0,False,True,1.0,43.5,160.6,98.1,0.154,0.356,0.948,Fire truck priority active - full corridor signal preemption engaged
EMG300174,2025-08-30 09:49:05,Hosur_Rd,Ambulance,2,1,0.78,Weekend,False,Heavy Rain,True,41.5,False,True,1.0,45.9,63.2,100.6,0.079,0.182,0.917,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300175,2025-11-06 23:27:18,South_Loop,Ambulance,5,5,2.71,Weekday,False,Rain,True,24.1,False,True,0.454,51.8,183.0,173.2,0.23,0.531,0.925,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300176,2026-01-24 07:06:36,ORR_North,Ambulance,4,4,2.29,Weekend,False,Clear,False,0.0,False,True,0.332,48.6,167.2,86.5,0.198,0.457,0.947,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300177,2025-03-21 12:02:29,ORR_North,Ambulance,4,4,1.39,Weekday,False,Clear,False,0.0,False,True,0.234,49.6,97.7,67.2,0.125,0.288,0.945,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300178,2025-02-03 08:07:50,Old_Airport_Rd,Ambulance,5,5,1.83,Weekday,False,Clear,False,0.0,False,True,0.838,37.9,168.4,171.2,0.168,0.388,0.951,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300179,2026-02-20 20:20:27,ORR_East,Fire Truck,4,3,1.94,Weekday,False,Clear,False,0.0,False,True,0.641,44.8,169.7,56.0,0.165,0.381,0.947,Fire truck priority active - full corridor signal preemption engaged
EMG300180,2025-05-14 21:06:54,ORR_East,Police Escort,4,3,2.01,Weekday,False,Clear,False,0.0,False,True,0.467,41.0,176.5,75.9,0.179,0.413,0.973,Police escort priority active - rolling signal clearance along corridor
EMG300181,2025-02-07 09:18:19,Central_Loop,Ambulance,6,6,2.96,Weekday,False,Light Rain,True,5.6,False,True,1.0,44.8,238.2,246.0,0.268,0.618,0.908,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300182,2026-01-15 07:52:43,Old_Airport_Rd,Ambulance,5,4,2.41,Weekday,True,Clear,False,0.0,False,True,0.964,39.8,223.9,212.7,0.211,0.487,0.902,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300183,2026-04-09 17:42:46,Mysore_Rd,Ambulance,4,4,2.28,Weekday,False,Clear,False,0.0,False,True,0.924,51.4,153.0,170.5,0.213,0.493,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300184,2025-04-22 08:20:47,ORR_East,Fire Truck,4,3,2.28,Weekday,False,Clear,False,0.0,False,True,0.882,48.2,167.6,131.8,0.213,0.493,0.969,Fire truck priority active - full corridor signal preemption engaged
EMG300185,2026-04-09 09:21:38,Mysore_Rd,Ambulance,4,3,2.11,Weekday,False,Clear,False,0.0,False,False,1.0,29.7,319.0,144.5,0.232,0.535,0.865,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG300186,2025-12-18 19:17:03,ORR_East,Ambulance,4,3,1.88,Weekday,False,Clear,False,0.0,False,True,0.913,40.9,158.5,175.7,0.157,0.362,0.972,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300187,2025-04-13 10:11:32,Sarjapur_Rd,Ambulance,4,4,2.7,Weekend,False,Light Rain,True,5.8,True,True,0.943,41.1,229.6,202.0,0.234,0.541,0.775,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300188,2025-08-11 23:29:44,Hosur_Rd,Ambulance,2,1,1.14,Weekday,False,Rain,True,20.8,False,True,0.415,50.5,83.9,36.7,0.1,0.231,0.898,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300189,2025-10-25 20:25:19,Mysore_Rd,Police Escort,4,3,2.17,Weekend,False,Heavy Rain,True,30.2,False,True,0.648,39.4,194.3,141.1,0.202,0.467,0.922,Police escort priority active - rolling signal clearance along corridor
EMG300190,2026-02-20 18:08:46,Old_Airport_Rd,Fire Truck,5,5,3.03,Weekday,False,Clear,False,0.0,False,True,1.0,43.5,257.1,236.0,0.278,0.642,0.965,Fire truck priority active - full corridor signal preemption engaged
EMG300191,2026-04-23 14:57:37,ORR_East,Police Escort,4,4,2.68,Weekday,False,Clear,False,0.0,False,True,0.243,43.1,225.9,101.8,0.231,0.534,0.958,Police escort priority active - rolling signal clearance along corridor
EMG300192,2025-05-16 13:41:31,Central_Loop,Police Escort,6,6,3.41,Weekday,False,Light Rain,True,5.7,False,True,0.228,46.5,263.8,132.5,0.287,0.664,0.902,Police escort priority active - rolling signal clearance along corridor
EMG300193,2026-01-15 09:18:43,ORR_North,Ambulance,4,3,2.58,Weekday,True,Clear,False,0.0,False,True,1.0,39.5,245.8,137.6,0.231,0.533,0.917,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300194,2025-12-22 21:17:36,Sarjapur_Rd,Fire Truck,4,3,2.58,Weekday,False,Clear,False,0.0,False,True,0.326,42.6,216.9,96.0,0.217,0.5,0.945,Fire truck priority active - full corridor signal preemption engaged
EMG300195,2026-01-09 18:45:02,ORR_North,Ambulance,4,4,1.95,Weekday,False,Clear,False,0.0,False,True,0.956,51.8,137.8,168.4,0.18,0.417,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300196,2026-05-06 17:02:05,ORR_North,Ambulance,4,3,2.83,Weekday,False,Clear,False,0.0,False,True,0.752,46.7,225.6,134.6,0.284,0.656,0.988,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300197,2026-05-04 18:42:33,Tumkur_Rd,Fire Truck,3,3,1.85,Weekday,False,Clear,False,0.0,False,True,0.935,41.6,160.5,117.2,0.171,0.394,0.963,Fire truck priority active - full corridor signal preemption engaged
EMG300198,2025-09-05 23:41:51,Tumkur_Rd,Ambulance,3,3,1.68,Weekday,True,Rain,True,10.2,False,True,0.479,41.8,149.7,115.8,0.145,0.334,0.861,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG300199,2025-11-12 18:54:35,Hosur_Rd,Fire Truck,2,1,1.49,Weekday,False,Clear,False,0.0,False,True,1.0,49.3,104.1,92.5,0.145,0.335,0.957,Fire truck priority active - full corridor signal preemption engaged
EMG300200,2025-10-02 10:44:52,South_Loop,Fire Truck,5,5,3.41,Weekday,True,Clear,False,0.0,False,True,0.693,45.8,262.7,160.6,0.311,0.717,0.917,Fire truck priority active - full corridor signal preemption engaged
